Distance(ft),ch0_dB_20260203_091320,ch1_dB_20260203_091320,ch2_dB_20260203_091320,ch3_dB_20260203_091320,ch4_dB_20260203_091320,ch5_dB_20260203_091320
443.0699532075314,-42.994687434307735,-42.30677185868136,-40.93860729506133,-46.1658156445303,-47.66384537029435,-30.77621781392597
447.54540728033487,-53.382722811172556,-46.627587909461056,-44.06393004367469,-54.61023237231525,-56.64253395959293,-31.41221383523748
452.020861353138,-50.94161845748994,-48.443779155974454,-44.433180748396026,-72.79546141855886,-55.64721817368972,-4.972927263703012
456.49631542594136,-49.54991276872864,-58.967234182978956,-44.354300055123154,-53.93557285898959,-54.31440972534262,-6.693364873788336
460.9717694987447,-47.52650901691212,-48.640062460300655,-41.89351910953903,-50.23353011789487,-59.170122412492546,-8.324518498286174
465.4472235715482,-44.45630871202052,-40.5774900310592,-44.85083112266806,-50.97833742271273,-51.279736749759444,-10.826981186371874
469.92267764435144,-43.65340893135313,-41.91273785794152,-41.242248862560714,-45.016388643997075,-48.871182843077385,-24.79110211624333
474.3981317171548,-43.77858305438561,-52.5727874503395,-43.90549489607739,-46.57908922236429,-54.754747300285935,-26.31923487080507
478.87358578995816,-48.92477466997276,-53.11331157110829,-47.07131641109821,-49.9164512066638,-50.37160513359276,-27.182951150238775
483.3490398627615,-51.96031469646928,-50.71696604733365,-54.16785461614786,-45.94169312209725,-54.99502901414469,-27.252055702309903
487.8244939355649,-43.46243899672381,-49.66497860678689,-36.56533080559147,-47.81703305844097,-56.699285038440195,-27.94090125276863
492.2999480083681,-30.804087283537203,-31.190054072105276,-29.29179515442721,-31.81629656080718,-39.295096123447436,-28.46161717021568
496.7754020811716,-41.063207773213016,-42.12785901257086,-40.31113389552152,-38.56316738169266,-41.59967373045952,-29.344712176263016
501.25085615397495,-51.080972535909325,-43.91728242554895,-50.03513976240043,-46.230699424748174,-44.0198896909925,-30.671258929912426
505.7263102267783,-46.91841936170953,-46.70688738455395,-42.401764421985,-46.163103106979236,-44.83155416109977,0.6028246167816178
510.20176429958144,-54.570732497851395,-43.195900852964286,-44.94845396762949,-55.42068181872971,-47.5636552410363,-3.9536715800673843
514.677218372385,-49.91838587936509,-42.93480426510085,-45.22239614104581,-48.60537348335128,-45.393997560423365,-4.401380413215198
519.1526724451884,-46.46058738189385,-41.407265730465674,-39.45451185399048,-49.738379036510366,-40.82971473408378,-6.895603944407124
523.6281265179916,-44.95004673966082,-49.6715560243896,-43.7019328240263,-43.13593036873158,-40.37011727370477,-19.690126003755037
528.1035805907949,-36.073973507587716,-38.99654084740171,-38.6008731799886,-40.47599582693903,-40.327744206367086,-20.075698778319126
532.5790346635982,-38.035533554476245,-35.10633594390475,-35.70280995174481,-37.35001048018204,-35.627387252662444,-24.890035964644845
537.0544887364017,-27.635594232706428,-26.825921028424084,-27.98689133800481,-28.817503638772717,-27.51104053665939,-27.10359333668707
541.5299428092051,-12.982122097206837,-16.63632407427071,-26.44642174448157,-26.14100209124739,-19.690126003755037,-27.760865267888335
546.0053968820084,-23.145003609431804,-24.139614550655836,-22.335132558748825,-24.79110211624333,-29.77055556288593,-28.87285924806698
550.4808509548117,-31.802348175880752,-43.81069817408617,-37.559035476675184,-35.30335675431036,-37.2825470312217,-29.97787863173571
554.9563050276151,-34.749642985991684,-37.50814726985579,-40.36883517327262,-36.538376199243075,-37.112576258002996,-30.66074154798794
559.4317591004184,-33.07342044743664,-36.38503709735013,-39.84070988951308,-36.64500975433249,-33.94959691507099,
563.9072131732219,-27.665173827412147,-29.93466368244118,-37.174927598065835,-30.74391804847476,-25.955865304940296,
568.3826672460251,-18.61205801994129,-23.348007105788973,-34.74456114330262,-26.31923487080507,-20.075698778319126,
572.8581213188285,-36.06942054589434,-36.70382377845107,-43.04532490039075,-44.12848199258299,-31.79846500267887,
577.3335753916318,-45.76234712790691,-43.23562781154233,-46.72179813661035,-45.7255492800218,-36.143429951239156,
581.8090294644351,-43.823027415709284,-48.49338940794051,-50.35954374761044,-52.51718535521681,-41.94646530338467,
586.2844835372384,-59.272109323648166,-42.384999008327,-43.845009507700325,-58.5952782092295,-41.78785164932005,
590.7599376100419,-52.939268457848456,-48.68944986972223,-45.129933510334006,-51.01833012103289,-41.793021835654294,
595.2353916828453,-43.984681590037624,-49.76521967225218,-43.33024770717642,-56.11815915726816,-40.66374505709152,
599.7108457556485,-45.36720961166283,-48.696641620868164,-41.39807108712918,-48.347011413860166,-42.54206034480611,
604.186299828452,-44.53092532129211,-44.398255503472406,-42.598580550561984,-47.41540920228381,-43.1669234854937,
608.6617539012552,-43.54505844992816,-40.83927315878846,-43.571011559121786,-54.06389470222976,-42.92072961400468,
613.1372079740586,-39.38125283334802,-39.696410463059706,-37.89864643387633,-44.78940688152438,-41.497881150211526,
617.6126620468619,-35.91335491565809,-38.135311587193975,-36.54085640043712,-41.315914581586945,-40.01650590872694,
622.0881161196653,-34.08720731567638,-33.453674805794186,-33.035286224839766,-36.33532791955321,-36.012447001182515,
626.5635701924687,-21.481730792468504,-21.659247107465536,-23.161166347997032,-27.252055702309903,-34.16282938149163,
631.0390242652719,-16.13264548720811,-21.85249299053322,-20.456993829015097,-28.473417577924266,-32.65036325439323,
635.5144783380753,-32.226045375414195,-34.32685395701298,-31.899368768924646,-34.390298775525295,-37.6654179273046,
639.9899324108786,-35.6658532763905,-36.844348713626765,-38.090602945501786,-38.759644953551096,-42.88201035387967,
644.4653864836821,-38.762931616478696,-41.46303491841013,-41.129222115611086,-42.32973462464038,-46.032724863854206,
648.9408405564853,-40.935830146098894,-42.36719743668901,-43.98940966479636,-42.464076580504624,-47.22703256583064,
653.4162946292887,-46.27169153529107,-43.99128099715561,-47.50011303669079,-44.130082467766904,-52.700366287478346,
657.8917487020921,-46.69068446715161,-44.664467903596986,-47.02942370603245,-45.82287072116433,-50.808216932397826,
662.3672027748954,-44.16184060458919,-46.87677307902437,-51.03302652454804,-50.0983241537078,-49.969952242945645,
666.8426568476988,-47.55093531725101,-50.21631735986662,-50.34595022477585,-47.773803054134376,-55.22649216109613,
671.318110920502,-48.8078184738375,-47.75232827513666,-47.44495247265661,-46.423438846122224,-45.37862264243177,
675.7935649933055,-60.3816562222541,-46.324308044031085,-52.483469706509986,-52.55783948854935,-46.36165264333961,
680.2690190661089,-57.46028891859497,-45.4379721655289,-46.70254918240671,-48.32482531294759,-46.66850968294615,
684.7444731389121,-44.11187349494023,-39.04696925513514,-39.71176633676903,-42.48085483768417,-40.644108418457215,
689.2199272117153,-36.07128928727465,-39.027883076169026,-39.10546973844041,-39.011370640829874,-46.532847166930715,
693.6953812845189,-42.51620826798451,-45.896696560286316,-47.02789165746904,-56.04980316398478,-63.32906945411093,
698.1708353573223,-50.05966412040937,-48.17443059536048,-50.86366612569214,-55.721169763131854,-49.9588114438513,
702.6462894301256,-47.81933354191105,-50.99212224262848,-56.50134080316815,-49.64489691306981,-53.723575146582114,
707.1217435029288,-52.06778229617278,-51.72240349436737,-54.73042768316027,-52.34454393218301,-54.119435797027144,
711.5971975757321,-56.75651515220707,-49.495453936180155,-54.02350906406764,-55.49176086205566,-52.84152711778623,
716.0726516485356,-50.9016036787522,-49.69170828255806,-57.23230940992772,-56.11272845845264,-50.67026789284439,
720.548105721339,-57.82290072618534,-51.91690467627001,-55.59227208889986,-53.578298774265335,-55.97225413813915,
725.0235597941422,-52.208399519015316,-51.78751895859115,-58.03133579556192,-54.46443392636989,-53.52251966704827,
729.4990138669456,-50.89372086121955,-49.34971715978841,-64.37117906744362,-51.86551146541858,-53.38903749201701,
733.974467939749,-49.11026530085317,-50.82259674326973,-69.12799158186378,-52.446059937044296,-51.3804566496203,
738.4499220125523,-45.5259965692667,-48.81616152032282,-54.6087780261208,-60.06522434999967,-52.93484113168222,
742.9253760853557,-43.4223847214012,-46.854244578020754,-60.04777050793351,-59.18430549662859,-47.81992579078462,
747.400830158159,-36.74580665438124,-42.41201802659562,-45.657375870504715,-47.96814315749364,-41.90939547707727,
751.8762842309624,-23.697476508725384,-34.61373443504869,-30.77621781392597,-37.53126213544698,-34.81232993264682,
756.3517383037657,-30.37815304651026,-40.19631343156056,-54.247770167770256,-54.380832125027005,-52.77794152010798,
760.8271923765691,-37.51458609085533,-50.16835909359598,-59.5064952051684,-53.069794869981735,-64.86766035905393,
765.3026464493723,-42.18901753767763,-49.177230397721665,-58.306344786485894,-52.57965220906104,-66.71450004534658,
769.7781005221758,-44.24675091102748,-53.25706215664515,-55.92434097746647,-52.521517296798564,-65.62580850547134,
774.2535545949792,-46.610337328512756,-52.232797363565105,-59.09161980756329,-52.81077393848147,-70.14792937572557,
778.7290086677824,-49.44860026529671,-50.036498814909066,-52.02711450357918,-56.76202379184603,-74.97513529076777,
783.2044627405857,-46.734693300939306,-53.87664124013913,-58.45521551957341,-58.24858848127322,-69.57717074536383,
787.6799168133891,-49.05522137296741,-52.890544689943646,-61.556001123937776,-55.91717221132464,-64.71807717455204,
792.1553708861925,-48.68528863722574,-56.50225563589458,-62.96044923586591,-56.8071859894272,-61.6217907553076,
796.6308249589957,-50.71116860912611,-54.892379095512766,-63.11351675049763,-54.71221778552069,-60.899591988583744,
801.1062790317991,-52.087502901665715,-55.66823876993287,-60.61120518112946,-55.18723801936079,-54.86531637039337,
805.5817331046024,-51.683115410774576,-57.43091401564861,-63.686897447209134,-65.75046183075352,-69.27072631317935,
810.0571871774059,-52.21890836393751,-56.66341117082732,-57.9331251195077,-59.412318027055974,-59.43400595513418,
814.5326412502093,-50.57906645334589,-58.77451260527732,-61.36709498485558,-59.28329793924071,-57.62341682034893,
819.0080953230125,-52.441271860725664,-55.10646200954591,-56.831351015277846,-56.815210711347675,-65.93686919952876,
823.483549395816,-52.77285846082036,-56.662706312749705,-56.801456002315675,-59.02485531954088,-55.68316962699856,
827.9590034686192,-54.574122578581104,-55.21484213968069,-60.43403418634871,-61.01745873220558,-60.013975710152465,
832.4344575414226,-55.6782692394154,-57.334947784142244,-59.866470288607296,-56.72050682961934,-61.040648374353964,
836.9099116142261,-54.514222419803524,-58.42361711586625,-59.41515845076306,-56.765979424633485,-60.87179292046174,
841.3853656870293,-58.133334723432114,-57.655321698914776,-58.02136303271338,-59.87294354250714,-56.6366941041874,
845.8608197598326,-54.27896845856449,-61.78333459992616,-57.047693075599554,-62.045167675664615,-54.66088385024391,
850.3362738326359,-56.060920606219405,-57.676545104432634,-58.170667415114316,-59.63939360550742,-61.89864381728224,
854.8117279054392,-56.942372489937235,-68.87418308231968,-56.67838513563737,-61.115384759044524,-61.15703133814471,
859.2871819782428,-56.59615260855827,-57.08165149369948,-53.703055076514076,-62.07094130782566,-53.8735902074183,
863.7626360510461,-53.797679579019686,-55.45576025615216,-51.525497351781425,-62.090015469535736,-53.488248348426346,
868.2380901238494,-45.99619001991914,-45.28113110370008,-43.983522790511024,-48.962560592607275,-47.63795249913622,
872.713544196653,-39.70077011913106,-39.450639705597716,-43.578399475498,-43.83856142532271,-49.13303626039159,
877.1889982694562,-45.012434386626836,-47.44334096885232,-54.839582037232724,-51.13452428374153,-69.26952453141149,
881.6644523422594,-47.82865602739909,-51.17367451914538,-58.86264324517367,-53.294049680028046,-63.16974759225502,
886.1399064150627,-51.28792344658447,-53.43638040318236,-60.543500648146036,-52.721662519217105,-68.05875960733579,
890.615360487866,-52.01238514387735,-55.79719225079458,-57.02980239444025,-61.242311212478306,-70.6468723880204,
895.0908145606695,-53.48395272400012,-54.86320540026451,-61.86326640960341,-58.2533137211971,-66.31746892263007,
899.5662686334728,-55.12495673626633,-56.400978053585355,-62.521270788860235,-56.001677671990336,-69.43931060112001,
904.041722706276,-52.84824156955448,-55.844720473887264,-60.986777416254654,-56.54900547847226,-61.058038581243224,
908.5171767790797,-55.231678627608375,-55.4697493891565,-63.57454712002328,-59.5090305431065,-64.39112794858315,
912.9926308518831,-52.77791013845966,-57.74064611685617,-64.69093288745523,-58.52765686606204,-62.78642166327499,
917.4680849246862,-52.74070115812271,-54.984774819831436,-63.0124336142407,-58.16463098306318,-63.50939382733295,
921.9435389974896,-55.09243025250046,-56.520403258079554,-64.78713712190493,-58.4131214002045,-62.3416229560554,
926.4189930702928,-53.34426810853678,-53.3146248231574,-65.72069430556658,-57.5161839853022,-62.18924844415139,
