Distance(ft),ch0_dB_20260203_093444,ch1_dB_20260203_093444,ch2_dB_20260203_093444,ch3_dB_20260203_093444,ch4_dB_20260203_093444,ch5_dB_20260203_093444
622.0881161196653,-57.878365415865495,-55.17067264165875,-57.6497059198364,-60.79425705106283,-54.73630846101911,
626.5635701924687,-58.15307515881868,-55.020105426867175,-58.763607381214406,-60.91942019473954,-54.87979175297606,
631.0390242652719,-58.10936220100708,-55.08053157558926,-56.2156075298484,-60.98246347347839,-54.7228977094527,
635.5144783380753,-58.55274235573198,-55.41621428971311,-57.24814005147775,-60.825546139739856,-54.95023002822855,
639.9899324108786,-59.0768517116302,-55.66405815677673,-59.93436498420385,-60.82272279114021,-55.08108975158136,
644.4653864836821,-58.69433750466116,-55.329339705401985,-57.688222826515734,-61.23982453113955,-55.040875555305746,
648.9408405564853,-59.173108380780064,-55.305058844667485,-57.8684513128134,-61.05661362033561,-55.00833696029005,
653.4162946292887,-58.68541254473692,-55.489675987541354,-58.001746338684626,-61.27164806427042,-55.23660914193738,
657.8917487020921,-58.711067914202914,-55.598633646985775,-56.75690598726652,-61.11704340048199,-55.13838396672735,
662.3672027748954,-58.92582871052622,-55.53749073789918,-62.32467365237258,-61.034432473156286,-55.19422966286767,
666.8426568476988,-58.798851137863494,-55.68502022974662,-56.86273578760798,-61.38320469696097,-55.224315598319066,
671.318110920502,-58.8670752259194,-55.77168689711813,-57.834667744888336,-61.13303871520153,-55.28720939160393,
675.7935649933055,-59.00830582802052,-55.77385351338322,-57.25511617317495,-61.31207398093032,-55.42574296844585,
680.2690190661089,-59.08362557375262,-55.77666394987497,-60.5545506226595,-61.68731408989247,-55.46732741050033,
684.7444731389121,-59.2460101305702,-55.73336296759834,-58.975221957908275,-61.284227621888164,-55.41678978295705,
689.2199272117153,-59.425684616138064,-56.029692922120056,-57.25427258906666,-61.41675650925052,-55.463010203695724,
693.6953812845189,-59.34139005146999,-56.0198651600265,-56.18116665796876,-61.81195949457673,-55.61782447547442,
698.1708353573223,-59.25654885894055,-56.15198606937446,-61.1524796518449,-61.57303588507831,-55.54119007003401,
702.6462894301256,-59.269320046904994,-56.113043813484744,-58.32476705541316,-61.66728331695846,-55.70678561171483,
707.1217435029288,-59.66994381795486,-56.36337753625355,-58.24758544423278,-61.73437637326391,-55.72727777794924,
711.5971975757321,-59.72655844839113,-56.50022810622409,-59.415521903626505,-61.86691901219437,-55.68858590878278,
716.0726516485356,-59.305489623511534,-56.41500846487487,-58.192182600519956,-61.521432793767524,-55.85135574152629,
720.548105721339,-59.55283040827672,-56.2539884605981,-61.16057857205469,-61.635642662536334,-55.85935842395496,
725.0235597941422,-59.485513550538315,-56.47825519340994,-56.84609915197438,-61.57725416401312,-55.741373841836975,
729.4990138669456,-59.45577236649986,-56.52975134642422,-61.4450160954675,-62.00174159895803,-55.83642601726499,
733.974467939749,-59.744460347221484,-56.57272212493603,-58.70629051446821,-61.81806774966653,-56.09774411245991,
738.4499220125523,-59.905901398696805,-56.58781384053394,-59.282144159080275,-62.02010970714377,-56.027877983926714,
742.9253760853557,-59.84247671001163,-56.85335624134042,-58.23321083554341,-62.23434884582437,-56.18071655263148,
747.400830158159,-59.915879279143766,-56.940966637626865,-61.13525354477144,-62.11545622207198,-56.17680227911008,
751.8762842309624,-59.75915712391759,-56.92562832397257,-58.780650505050346,-62.2890009364844,-56.10490514673553,
756.3517383037657,-60.14622795135008,-56.783861338322914,-60.561686179729236,-61.90989905570218,-56.17630798668762,
760.8271923765691,-60.208862095603095,-56.89552718479008,-57.392012385148234,-62.128614968712824,-56.26158597314718,
765.3026464493723,-60.00125028262183,-56.91113710126423,-62.24815509224959,-62.281216248742595,-56.17581114761048,
769.7781005221758,-60.04779163396411,-57.08883156998225,-59.07308975854057,-62.323706826939656,-56.32382779315441,
774.2535545949792,-60.0809629718034,-57.04453331198947,-57.84214540563361,-62.42912633892364,-56.21463829293029,
778.7290086677824,-60.26823505688362,-56.93082361468786,-62.86976262473533,-62.563133090049625,-56.39842383906461,
