Frequency(MHz),Power(dBmV/100kHz)_20260203_084000
246.5981,-54.2
246.6981,-54.01
246.7981,-52.88
246.8981,-53.35
246.9981,-53.35
247.0981,-55.05
247.1981,-56.18
247.2981,-54.95
247.3981,-53.07
247.4981,-50.81
247.5981,-51.94
247.6981,-53.73
247.7981,-55.61
247.8981,-54.86
247.9981,-54.48
248.0981,-53.92
248.1981,-52.32
248.2981,-53.17
248.3981,-55.14
248.4981,-55.71
248.5981,-54.2
248.6981,-52.51
248.7981,-51.38
248.8981,-52.41
248.9981,-53.54
249.0981,-55.33
249.1981,-54.58
249.2981,-54.2
249.3981,-53.54
249.4981,-52.98
249.5981,-52.22
249.6981,-52.6
249.7981,-54.67
249.8981,-56.65
249.9981,-54.58
250.0981,-52.04
250.1981,-50.81
250.2981,-53.54
250.3981,-55.61
250.4981,-56.18
250.5981,-53.92
250.6981,-50.62
250.7981,-49.78
250.8981,-51.66
250.9981,-54.39
251.0981,-56.74
251.1981,-54.77
251.2981,-52.6
251.3981,-51.47
251.4981,-51.75
251.5981,-54.2
251.6981,-56.74
251.7981,-56.18
251.8981,-54.01
251.9981,-52.79
252.0981,-52.51
252.1981,-53.92
252.2981,-55.8
252.3981,-55.52
252.4981,-54.2
252.5981,-51.38
252.6981,-50.06
252.7981,-52.13
252.8981,-54.67
252.9981,-54.77
253.0981,-55.8
253.1981,-54.67
253.2981,-52.69
253.3981,-52.41
253.4981,-54.2
253.5981,-55.05
253.6981,-56.46
253.7981,-55.71
253.8981,-53.82
253.9981,-52.51
254.0981,-53.35
254.1981,-54.48
254.2981,-56.37
254.3981,-55.42
254.4981,-53.92
254.5981,-52.69
254.6981,-53.17
254.7981,-53.64
254.8981,-54.29
254.9981,-56.84
255.0981,-55.42
255.1981,-52.98
255.2981,-52.04
255.3981,-53.54
255.4981,-54.77
255.5981,-56.08
255.6981,-56.37
255.7981,-54.58
255.8981,-52.98
255.9981,-51.85
256.0981,-52.41
256.1981,-54.86
256.2981,-57.4
256.3981,-53.92
256.4981,-52.69
256.5981,-51.57
256.6981,-51.19
256.7981,-52.79
256.8981,-56.84
256.9981,-57.78
257.0981,-55.33
257.1981,-52.69
257.2981,-52.13
257.3981,-51.75
257.4981,-53.54
257.5981,-55.14
257.6981,-53.92
257.7981,-52.79
257.8981,-52.22
257.9981,-51.85
258.0981,-53.64
258.1981,-55.42
258.2981,-54.48
258.3981,-52.79
258.4981,-50.81
258.5981,-51.09
258.6981,-51.38
258.7981,-53.26
258.8981,-54.48
258.9981,-55.52
259.0981,-53.64
259.1981,-52.13
259.2981,-53.35
259.3981,-53.73
259.4981,-55.99
259.5981,-58.34
259.6981,-55.52
259.7981,-52.22
259.8981,-51.47
259.9981,-51.57
260.0981,-54.2
260.1981,-56.55
260.2981,-54.86
260.3981,-52.79
260.4981,-51.57
260.5981,-51.66
260.6981,-52.88
260.7981,-54.01
260.8981,-55.14
260.9981,-53.45
261.0981,-53.92
261.1981,-53.26
261.2981,-52.69
261.3981,-53.82
261.4981,-56.18
261.5981,-54.67
261.6981,-53.07
261.7981,-52.79
261.8981,-52.88
261.9981,-52.51
262.0981,-53.45
262.1981,-55.99
262.2981,-54.67
262.3981,-51.47
262.4981,-50.91
262.5981,-53.64
262.6981,-53.26
262.7981,-55.71
262.8981,-56.55
262.9981,-52.98
263.0981,-51.19
263.1981,-53.45
263.2981,-54.58
263.3981,-55.14
263.4981,-54.86
263.5981,-54.01
263.6981,-51.75
263.7981,-52.22
263.8981,-50.72
263.9981,-52.51
264.0981,-54.86
264.1981,-55.89
264.2981,-54.58
264.3981,-54.11
264.4981,-53.07
264.5981,-52.88
264.6981,-54.67
264.7981,-55.99
264.8981,-53.82
264.9981,-52.13
265.0981,-51.28
265.1981,-53.73
265.2981,-55.33
265.3981,-55.61
265.4981,-54.11
265.5981,-52.69
265.6981,-51.09
265.7981,-51.66
265.8981,-52.6
265.9981,-54.01
266.0981,-56.65
266.1981,-54.58
266.2981,-53.26
266.3981,-51.09
266.4981,-52.41
266.5981,-54.01
266.6981,-55.33
266.7981,-55.33
266.8981,-52.98
266.9981,-52.41
267.0981,-54.48
267.1981,-53.82
267.2981,-54.67
267.3981,-55.8
267.4981,-55.05
267.5981,-52.69
267.6981,-52.51
267.7981,-53.07
267.8981,-54.2
267.9981,-56.08
268.0981,-56.46
268.1981,-53.17
268.2981,-51.94
268.3981,-51.94
268.4981,-53.35
268.5981,-56.18
268.6981,-57.12
268.7981,-55.05
268.8981,-52.41
268.9981,-51.28
269.0981,-52.51
269.1981,-54.67
269.2981,-56.93
269.3981,-55.89
269.4981,-54.86
269.5981,-51.66
269.6981,-52.04
269.7981,-52.69
269.8981,-53.07
269.9981,-53.45
270.0981,-54.2
270.1981,-52.98
270.2981,-52.41
270.3981,-52.6
270.4981,-54.2
270.5981,-55.8
270.6981,-54.95
270.7981,-53.64
270.8981,-50.62
270.9981,-52.13
271.0981,-52.79
271.1981,-54.95
271.2981,-55.71
271.3981,-55.05
271.4981,-53.07
271.5981,-51.94
271.6981,-52.79
271.7981,-53.45
271.8981,-55.42
271.9981,-55.05
272.0981,-54.01
272.1981,-51.09
272.2981,-51.47
272.3981,-52.6
272.4981,-54.11
272.5981,-55.24
272.6981,-53.82
272.7981,-52.32
272.8981,-51.57
272.9981,-53.35
273.0981,-55.89
273.1981,-56.93
273.2981,-57.21
273.3981,-53.54
273.4981,-50.25
273.5981,-50.06
273.6981,-52.69
273.7981,-55.14
273.8981,-56.08
273.9981,-55.14
274.0981,-54.29
274.1981,-53.26
274.2981,-53.07
274.3981,-54.2
274.4981,-55.71
274.5981,-54.39
274.6981,-53.35
274.7981,-52.69
274.8981,-51.57
274.9981,-53.54
275.0981,-55.05
275.1981,-54.39
275.2981,-55.33
275.3981,-53.07
275.4981,-51.75
275.5981,-51.94
275.6981,-53.17
275.7981,-55.24
275.8981,-55.24
275.9981,-52.22
276.0981,-52.32
276.1981,-53.82
276.2981,-54.29
276.3981,-56.08
276.4981,-56.55
276.5981,-54.2
276.6981,-53.17
276.7981,-52.79
276.8981,-53.26
276.9981,-53.54
277.0981,-54.86
277.1981,-54.67
277.2981,-53.82
277.3981,-53.17
277.4981,-53.35
277.5981,-53.73
277.6981,-55.05
277.7981,-55.61
277.8981,-55.05
277.9981,-53.07
278.0981,-51.47
278.1981,-53.17
278.2981,-54.58
278.3981,-55.71
278.4981,-54.39
278.5981,-52.32
278.6981,-50.34
278.7981,-50.44
278.8981,-52.41
278.9981,-54.39
279.0981,-57.21
279.1981,-55.33
279.2981,-51.85
279.3981,-51.94
279.4981,-50.15
279.5981,-51.0
279.6981,-54.67
279.7981,-55.61
279.8981,-52.98
279.9981,-51.28
280.0981,-52.13
280.1981,-53.26
280.2981,-54.77
280.3981,-55.61
280.4981,-55.61
280.5981,-52.04
280.6981,-51.47
280.7981,-51.47
280.8981,-51.19
280.9981,-55.05
281.0981,-56.84
281.1981,-55.89
281.2981,-52.6
281.3981,-52.41
281.4981,-52.69
281.5981,-53.92
281.6981,-57.59
281.7981,-56.46
281.8981,-52.22
281.9981,-50.25
282.0981,-52.04
282.1981,-55.05
282.2981,-55.89
282.3981,-56.37
282.4981,-53.64
282.5981,-51.75
282.6981,-51.09
282.7981,-52.22
282.8981,-52.98
282.9981,-53.82
283.0981,-55.61
283.1981,-51.94
283.2981,-51.85
283.3981,-52.22
283.4981,-54.39
283.5981,-55.99
283.6981,-55.05
283.7981,-53.35
283.8981,-51.09
283.9981,-50.15
284.0981,-52.22
284.1981,-54.39
284.2981,-56.46
284.3981,-53.92
284.4981,-52.69
284.5981,-52.32
284.6981,-51.28
284.7981,-52.41
284.8981,-54.86
284.9981,-55.24
285.0981,-53.45
285.1981,-52.32
285.2981,-51.19
285.3981,-51.57
285.4981,-53.92
285.5981,-56.93
285.6981,-54.58
285.7981,-52.32
285.8981,-52.22
285.9981,-50.25
286.0981,-50.81
286.1981,-55.05
286.2981,-55.52
286.3981,-54.39
286.4981,-52.79
286.5981,-51.09
286.6981,-52.04
286.7981,-53.64
286.8981,-54.86
286.9981,-55.05
287.0981,-54.01
287.1981,-53.07
287.2981,-52.6
287.3981,-53.35
287.4981,-54.58
287.5981,-56.55
287.6981,-55.42
287.7981,-51.75
287.8981,-51.38
287.9981,-52.32
288.0981,-53.35
288.1981,-56.37
288.2981,-56.37
288.3981,-54.77
288.4981,-52.22
288.5981,-51.94
288.6981,-53.17
288.7981,-54.67
288.8981,-55.05
288.9981,-54.58
289.0981,-52.6
289.1981,-51.0
289.2981,-51.38
289.3981,-53.45
289.4981,-55.33
289.5981,-56.18
289.6981,-53.35
289.7981,-51.75
289.8981,-50.25
289.9981,-51.85
290.0981,-54.86
290.1981,-57.02
290.2981,-55.05
290.3981,-52.41
290.4981,-51.19
290.5981,-52.13
290.6981,-53.45
290.7981,-54.95
290.8981,-56.27
290.9981,-53.07
291.0981,-51.94
291.1981,-51.66
291.2981,-52.6
291.3981,-54.39
291.4981,-55.71
291.5981,-53.82
291.6981,-53.35
291.7981,-52.6
291.8981,-52.32
291.9981,-53.26
292.0981,-55.89
292.1981,-55.61
292.2981,-53.82
292.3981,-52.41
292.4981,-50.62
292.5981,-52.98
292.6981,-54.67
292.7981,-55.71
292.8981,-55.52
292.9981,-52.04
293.0981,-49.49
293.1981,-50.53
293.2981,-51.66
293.3981,-54.67
293.4981,-55.42
293.5981,-52.98
293.6981,-51.66
293.7981,-50.34
293.8981,-49.87
293.9981,-53.26
294.0981,-56.55
294.1981,-55.42
294.2981,-52.88
294.3981,-51.75
294.4981,-52.69
294.5981,-53.73
294.6981,-57.02
294.7981,-57.68
294.8981,-54.86
294.9981,-52.88
295.0981,-51.19
295.1981,-52.04
295.2981,-55.71
295.3981,-56.27
295.4981,-54.39
295.5981,-52.79
295.6981,-51.66
295.7981,-51.57
295.8981,-52.69
295.9981,-55.89
296.0981,-56.84
296.1981,-53.26
296.2981,-51.38
296.3981,-52.22
296.4981,-53.64
296.5981,-54.58
296.6981,-56.55
296.7981,-54.67
296.8981,-51.47
296.9981,-51.38
297.0981,-51.28
297.1981,-52.41
297.2981,-54.48
297.3981,-54.86
297.4981,-53.17
297.5981,-50.62
297.6981,-50.53
297.7981,-50.91
297.8981,-52.13
297.9981,-54.58
298.0981,-54.48
298.1981,-53.07
298.2981,-52.22
298.3981,-51.0
298.4981,-53.64
298.5981,-56.18
298.6981,-56.84
298.7981,-55.89
298.8981,-53.26
298.9981,-51.85
299.8981,-82.53
299.9981,-51.85
300.0981,-51.0
300.1981,-52.51
300.2981,-56.84
300.3981,-56.18
300.4981,-54.2
300.5981,-51.66
300.6981,-51.85
300.7981,-53.35
300.8981,-55.52
300.9981,-56.37
301.0981,-53.73
301.1981,-50.81
301.2981,-50.53
301.3981,-52.41
301.4981,-53.26
301.5981,-55.05
301.6981,-53.73
301.7981,-50.91
301.8981,-49.21
301.9981,-50.15
302.0981,-51.94
302.1981,-54.2
302.2981,-57.49
302.3981,-54.86
302.4981,-52.98
302.5981,-52.88
302.6981,-51.66
302.7981,-55.05
302.8981,-56.55
302.9981,-55.24
303.0981,-52.69
303.1981,-50.34
303.2981,-51.94
303.3981,-52.98
303.4981,-54.67
303.5981,-56.55
303.6981,-53.26
303.7981,-50.91
303.8981,-50.44
303.9981,-51.0
304.0981,-52.04
304.1981,-54.67
304.2981,-55.89
304.3981,-52.88
304.4981,-52.79
304.5981,-53.07
304.6981,-53.73
304.7981,-55.61
304.8981,-57.4
304.9981,-53.35
305.0981,-51.28
305.1981,-51.66
305.2981,-52.32
305.3981,-53.17
305.4981,-55.8
305.5981,-54.58
305.6981,-51.19
305.7981,-49.87
305.8981,-49.49
305.9981,-51.28
306.0981,-54.48
306.1981,-56.27
306.2981,-54.86
306.3981,-52.88
306.4981,-50.53
306.5981,-52.13
306.6981,-54.2
306.7981,-55.89
306.8981,-53.73
306.9981,-51.85
307.0981,-50.15
307.1981,-48.84
307.2981,-50.44
307.3981,-54.2
307.4981,-55.8
307.5981,-54.11
307.6981,-51.66
307.7981,-51.38
307.8981,-52.6
307.9981,-53.92
308.0981,-55.71
308.1981,-55.99
308.2981,-54.58
308.3981,-52.32
308.4981,-51.66
308.5981,-53.26
308.6981,-55.05
308.7981,-55.89
308.8981,-53.07
308.9981,-51.57
309.0981,-52.41
309.1981,-51.19
309.2981,-52.13
309.3981,-54.48
309.4981,-56.46
309.5981,-52.32
309.6981,-50.91
309.7981,-50.81
309.8981,-50.72
309.9981,-53.54
310.0981,-56.18
310.1981,-54.86
310.2981,-51.94
310.3981,-51.0
310.4981,-51.66
310.5981,-54.11
310.6981,-57.12
310.7981,-55.14
310.8981,-52.98
310.9981,-50.25
311.0981,-49.4
311.1981,-51.19
311.2981,-53.26
311.3981,-55.14
311.4981,-54.11
311.5981,-51.85
311.6981,-52.13
311.7981,-51.66
311.8981,-52.13
311.9981,-54.48
312.0981,-54.95
312.1981,-52.6
312.2981,-50.91
312.3981,-50.91
312.4981,-51.66
312.5981,-54.01
312.6981,-55.42
312.7981,-53.82
312.8981,-51.47
312.9981,-48.74
313.0981,-49.59
313.1981,-51.57
313.2981,-54.11
313.3981,-55.24
313.4981,-52.41
313.5981,-50.91
313.6981,-49.59
313.7981,-50.91
313.8981,-53.54
313.9981,-55.8
314.0981,-53.73
314.1981,-51.19
314.2981,-52.04
314.3981,-51.38
314.4981,-52.22
314.5981,-55.14
314.6981,-53.73
314.7981,-53.64
314.8981,-51.75
314.9981,-48.93
315.0981,-49.31
315.1981,-52.98
315.2981,-54.39
315.3981,-54.01
315.4981,-52.79
315.5981,-49.59
315.6981,-49.87
315.7981,-53.35
315.8981,-55.99
315.9981,-55.33
316.0981,-53.92
316.1981,-52.6
316.2981,-50.53
316.3981,-49.87
316.4981,-51.66
316.5981,-55.8
316.6981,-54.29
316.7981,-52.22
316.8981,-50.91
316.9981,-50.34
317.0981,-51.47
317.1981,-53.82
317.2981,-55.99
317.3981,-53.82
317.4981,-51.47
317.5981,-51.0
317.6981,-52.51
317.7981,-55.14
317.8981,-55.42
317.9981,-55.61
318.0981,-52.04
318.1981,-50.06
318.2981,-49.4
318.3981,-50.44
318.4981,-54.39
318.5981,-56.46
318.6981,-53.35
318.7981,-49.59
318.8981,-49.21
318.9981,-51.09
319.0981,-53.35
319.1981,-55.89
319.2981,-54.29
319.3981,-50.72
319.4981,-50.15
319.5981,-51.57
319.6981,-52.69
319.7981,-55.42
319.8981,-55.61
319.9981,-53.73
320.0981,-52.13
320.1981,-50.44
320.2981,-50.44
320.3981,-52.69
320.4981,-56.37
320.5981,-54.48
320.6981,-51.85
320.7981,-51.66
320.8981,-50.44
320.9981,-51.57
321.0981,-53.45
321.1981,-55.8
321.2981,-54.01
321.3981,-52.32
321.4981,-51.66
321.5981,-50.53
321.6981,-52.88
321.7981,-56.84
321.8981,-55.8
321.9981,-53.07
322.0981,-50.91
322.1981,-50.15
322.2981,-50.62
322.3981,-53.92
322.4981,-55.61
322.5981,-53.45
322.6981,-51.47
322.7981,-49.87
322.8981,-50.81
322.9981,-54.01
323.0981,-55.24
323.1981,-56.18
323.2981,-53.64
323.3981,-50.62
323.4981,-49.97
323.5981,-50.53
323.6981,-53.26
323.7981,-54.29
323.8981,-53.17
323.9981,-50.72
324.0981,-49.4
324.1981,-49.31
324.2981,-50.53
324.3981,-53.64
324.4981,-55.24
324.5981,-52.98
324.6981,-51.28
324.7981,-50.62
324.8981,-51.85
324.9981,-53.54
325.0981,-54.67
325.1981,-53.17
325.2981,-52.04
325.3981,-50.53
325.4981,-50.81
325.5981,-53.92
325.6981,-55.89
325.7981,-54.58
325.8981,-52.88
325.9981,-50.44
326.0981,-49.31
326.1981,-49.31
326.2981,-51.47
326.3981,-54.58
326.4981,-55.24
326.5981,-52.13
326.6981,-49.97
326.7981,-50.06
326.8981,-51.85
326.9981,-54.86
327.0981,-55.61
327.1981,-53.54
327.2981,-50.15
327.3981,-49.87
327.4981,-51.19
327.5981,-52.6
327.6981,-54.2
327.7981,-55.8
327.8981,-52.79
327.9981,-50.72
328.0981,-49.68
328.1981,-51.0
328.2981,-53.92
328.3981,-55.14
328.4981,-52.98
328.5981,-52.32
328.6981,-51.38
328.7981,-50.53
328.8981,-52.98
328.9981,-56.55
329.0981,-53.92
329.1981,-51.66
329.2981,-49.4
329.3981,-49.21
329.4981,-50.91
329.5981,-54.39
329.6981,-54.11
329.7981,-52.22
329.8981,-50.62
329.9981,-50.72
330.0981,-51.09
330.1981,-53.45
330.2981,-55.33
330.3981,-54.29
330.4981,-52.04
330.5981,-50.34
330.6981,-50.72
330.7981,-50.62
330.8981,-53.35
330.9981,-55.8
331.0981,-54.39
331.1981,-51.09
331.2981,-49.59
331.3981,-49.59
331.4981,-51.57
331.5981,-54.39
331.6981,-54.77
331.7981,-51.94
331.8981,-50.15
331.9981,-49.97
332.0981,-51.0
332.1981,-52.98
332.2981,-55.05
332.3981,-53.35
332.4981,-51.75
332.5981,-50.44
332.6981,-50.34
332.7981,-52.41
332.8981,-54.77
332.9981,-53.73
333.0981,-51.28
333.1981,-49.59
333.2981,-49.12
333.3981,-50.53
333.4981,-53.73
333.5981,-56.46
333.6981,-54.11
333.7981,-50.91
333.8981,-49.78
333.9981,-50.25
334.0981,-53.26
334.1981,-56.84
334.2981,-54.48
334.3981,-51.57
334.4981,-50.34
334.5981,-51.28
334.6981,-51.94
334.7981,-54.01
334.8981,-54.86
334.9981,-50.62
335.0981,-49.59
335.1981,-49.21
335.2981,-49.31
335.3981,-50.91
335.4981,-54.67
335.5981,-54.11
335.6981,-53.07
335.7981,-51.28
335.8981,-49.59
335.9981,-51.28
336.0981,-55.14
336.1981,-55.8
336.2981,-53.73
336.3981,-51.38
336.4981,-50.53
336.5981,-52.41
336.6981,-52.88
336.7981,-55.14
336.8981,-54.77
336.9981,-52.04
337.0981,-50.81
337.1981,-50.62
337.2981,-50.44
337.3981,-52.51
337.4981,-54.58
337.5981,-53.45
337.6981,-50.15
337.7981,-49.87
337.8981,-51.0
337.9981,-52.98
338.0981,-54.77
338.1981,-54.01
338.2981,-53.64
338.3981,-49.87
338.4981,-49.21
338.5981,-50.44
338.6981,-52.79
338.7981,-55.33
338.8981,-52.41
338.9981,-51.0
339.0981,-50.62
339.1981,-49.87
339.2981,-52.51
339.3981,-55.24
339.4981,-55.14
339.5981,-51.94
339.6981,-49.87
339.7981,-50.62
339.8981,-52.04
339.9981,-54.11
340.0981,-54.58
340.1981,-53.17
340.2981,-50.25
340.3981,-48.55
340.4981,-50.91
340.5981,-51.47
340.6981,-53.17
340.7981,-54.01
340.8981,-52.13
340.9981,-50.06
341.0981,-49.78
341.1981,-50.06
341.2981,-51.94
341.3981,-55.61
341.4981,-54.48
341.5981,-50.81
341.6981,-49.97
341.7981,-50.72
341.8981,-51.47
341.9981,-53.92
342.0981,-54.29
342.1981,-51.57
342.2981,-49.87
342.3981,-47.61
342.4981,-49.12
342.5981,-54.29
342.6981,-55.52
342.7981,-53.26
342.8981,-51.66
342.9981,-51.19
343.0981,-49.87
343.1981,-50.44
343.2981,-53.35
343.3981,-55.14
343.4981,-53.17
343.5981,-50.34
343.6981,-49.49
343.7981,-51.47
343.8981,-54.29
343.9981,-56.55
344.0981,-53.92
344.1981,-50.91
344.2981,-48.84
344.3981,-48.27
344.4981,-48.84
344.5981,-52.41
344.6981,-55.14
344.7981,-52.88
344.8981,-51.0
344.9981,-50.44
345.0981,-51.66
345.1981,-53.45
345.2981,-54.95
345.3981,-53.35
345.4981,-50.53
345.5981,-49.87
345.6981,-51.09
345.7981,-52.6
345.8981,-52.98
345.9981,-53.45
346.0981,-51.19
346.1981,-49.02
346.2981,-49.12
346.3981,-49.59
346.4981,-51.94
346.5981,-54.01
346.6981,-54.11
346.7981,-53.26
346.8981,-51.09
346.9981,-49.49
347.0981,-51.0
347.1981,-54.11
347.2981,-55.42
347.3981,-53.17
347.4981,-50.44
347.5981,-49.02
347.6981,-49.68
347.7981,-52.32
347.8981,-54.58
347.9981,-54.48
348.0981,-51.75
348.1981,-49.49
348.2981,-50.62
348.3981,-52.41
348.4981,-53.64
348.5981,-54.48
348.6981,-52.41
348.7981,-50.25
348.8981,-48.93
348.9981,-50.81
349.0981,-52.98
349.1981,-56.37
349.2981,-55.42
349.3981,-51.28
349.4981,-50.34
349.5981,-50.62
349.6981,-51.38
349.7981,-53.64
349.8981,-53.64
349.9981,-52.04
350.0981,-49.59
350.1981,-48.37
350.2981,-48.65
350.3981,-50.81
350.4981,-52.98
350.5981,-52.13
350.6981,-50.06
350.7981,-48.84
350.8981,-48.93
350.9981,-48.84
351.0981,-50.15
351.1981,-53.54
351.2981,-52.69
351.3981,-49.4
351.4981,-48.46
351.5981,-48.93
351.6981,-51.57
351.7981,-54.29
351.8981,-54.01
351.9981,-50.81
352.0981,-49.02
352.1981,-50.25
352.2981,-50.44
352.3981,-52.41
352.4981,-53.64
352.5981,-51.57
352.6981,-50.15
352.7981,-49.78
352.8981,-51.19
352.9981,-51.75
353.0981,-54.01
353.1981,-55.33
353.2981,-52.79
353.3981,-51.47
353.4981,-50.44
353.5981,-50.62
353.6981,-52.32
353.7981,-54.86
353.8981,-52.13
353.9981,-49.97
354.0981,-48.74
354.1981,-48.65
354.2981,-50.91
354.3981,-54.01
354.4981,-53.45
354.5981,-50.91
354.6981,-50.34
354.7981,-49.87
354.8981,-50.53
354.9981,-52.32
355.0981,-54.58
355.1981,-52.51
355.2981,-50.25
355.3981,-48.74
355.4981,-49.68
355.5981,-50.81
355.6981,-52.41
355.7981,-53.26
355.8981,-51.75
355.9981,-49.21
356.0981,-48.55
356.1981,-50.44
356.2981,-52.51
356.3981,-55.33
356.4981,-54.77
356.5981,-51.57
356.6981,-50.72
356.7981,-50.44
356.8981,-51.09
356.9981,-53.26
357.0981,-54.29
357.1981,-52.32
357.2981,-49.68
357.3981,-48.27
357.4981,-49.31
357.5981,-52.51
357.6981,-55.24
357.7981,-53.35
357.8981,-51.0
357.9981,-50.34
358.0981,-50.44
358.1981,-51.0
358.2981,-53.54
358.3981,-55.71
358.4981,-53.35
358.5981,-50.34
358.6981,-49.68
358.7981,-50.81
358.8981,-52.51
358.9981,-53.45
359.0981,-54.2
359.1981,-53.45
359.2981,-50.15
359.3981,-49.21
359.4981,-49.21
359.5981,-51.85
359.6981,-55.14
359.7981,-52.69
359.8981,-49.59
359.9981,-48.93
360.0981,-50.72
360.1981,-51.38
360.2981,-54.77
360.3981,-54.77
360.4981,-51.0
360.5981,-49.49
360.6981,-48.55
360.7981,-49.02
360.8981,-51.94
360.9981,-54.11
361.0981,-51.85
361.1981,-49.4
361.2981,-49.31
361.3981,-49.21
361.4981,-51.0
361.5981,-53.45
361.6981,-54.58
361.7981,-52.6
361.8981,-49.97
361.9981,-48.65
362.0981,-49.78
362.1981,-52.13
362.2981,-53.92
362.3981,-51.28
362.4981,-49.68
362.5981,-48.93
362.6981,-48.37
362.7981,-50.91
362.8981,-53.07
362.9981,-53.07
363.0981,-50.91
363.1981,-50.34
363.2981,-49.78
363.3981,-51.19
363.4981,-52.69
363.5981,-54.95
363.6981,-52.98
363.7981,-51.19
363.8981,-50.53
363.9981,-50.81
364.0981,-52.51
364.1981,-55.42
364.2981,-55.05
364.3981,-51.38
364.4981,-49.12
364.5981,-48.84
364.6981,-49.12
364.7981,-51.19
364.8981,-53.82
364.9981,-52.6
365.0981,-50.53
365.1981,-50.34
365.2981,-50.15
365.3981,-51.28
365.4981,-52.79
365.5981,-54.11
365.6981,-52.41
365.7981,-50.72
365.8981,-50.25
365.9981,-50.81
366.0981,-52.13
366.1981,-53.92
366.2981,-51.85
366.3981,-48.93
366.4981,-47.89
366.5981,-46.95
366.6981,-49.97
366.7981,-52.88
366.8981,-51.66
366.9981,-49.59
367.0981,-47.8
367.1981,-48.18
367.2981,-50.15
367.3981,-53.07
367.4981,-53.26
367.5981,-52.22
367.6981,-50.81
367.7981,-48.74
367.8981,-49.87
367.9981,-52.13
368.0981,-54.29
368.1981,-54.29
368.2981,-50.81
368.3981,-49.87
368.4981,-48.37
368.5981,-49.02
368.6981,-50.91
368.7981,-52.79
368.8981,-51.66
368.9981,-50.44
369.0981,-49.97
369.1981,-49.49
369.2981,-50.34
369.3981,-53.26
369.4981,-55.14
369.5981,-52.69
369.6981,-49.4
369.7981,-49.21
369.8981,-50.15
369.9981,-50.44
370.0981,-52.98
370.1981,-51.94
370.2981,-50.06
370.3981,-49.02
370.4981,-47.24
370.5981,-48.55
370.6981,-53.54
370.7981,-53.54
370.8981,-51.0
370.9981,-49.59
371.0981,-48.65
371.1981,-49.02
371.2981,-50.72
371.3981,-53.92
371.4981,-53.45
371.5981,-50.44
371.6981,-48.84
371.7981,-49.31
371.8981,-50.34
371.9981,-52.6
372.0981,-53.26
372.1981,-51.38
372.2981,-48.37
372.3981,-47.89
372.4981,-49.02
372.5981,-50.91
372.6981,-52.51
372.7981,-53.07
372.8981,-51.85
372.9981,-49.12
373.0981,-48.93
373.1981,-50.25
373.2981,-52.41
373.3981,-54.95
373.4981,-54.01
373.5981,-52.32
373.6981,-49.97
373.7981,-49.31
373.8981,-52.51
373.9981,-53.64
374.0981,-53.45
374.1981,-51.0
374.2981,-48.27
374.3981,-48.46
374.4981,-49.59
374.5981,-52.6
374.6981,-54.01
374.7981,-52.32
374.8981,-49.87
374.9981,-49.12
375.0981,-49.68
375.1981,-50.72
375.2981,-52.41
375.3981,-53.45
375.4981,-51.57
375.5981,-49.87
375.6981,-48.74
375.7981,-49.68
375.8981,-51.0
375.9981,-53.07
376.0981,-51.75
376.1981,-49.4
376.2981,-48.93
376.3981,-49.31
376.4981,-50.25
376.5981,-53.54
376.6981,-54.29
376.7981,-51.09
376.8981,-49.78
376.9981,-49.49
377.0981,-49.87
377.1981,-51.66
377.2981,-53.26
377.3981,-53.07
377.4981,-50.91
377.5981,-49.4
377.6981,-50.25
377.7981,-50.06
377.8981,-53.17
377.9981,-53.35
378.0981,-52.04
378.1981,-50.34
378.2981,-49.02
378.3981,-48.74
378.4981,-50.62
378.5981,-54.67
378.6981,-53.73
378.7981,-51.19
378.8981,-49.78
378.9981,-49.31
379.0981,-50.72
379.1981,-52.98
379.2981,-54.2
379.3981,-52.04
379.4981,-48.37
379.5981,-48.08
379.6981,-50.62
379.7981,-52.04
379.8981,-53.35
379.9981,-52.79
380.0981,-50.44
380.1981,-48.84
380.2981,-49.12
380.3981,-51.19
380.4981,-54.67
380.5981,-54.67
380.6981,-51.75
380.7981,-49.4
380.8981,-50.34
380.9981,-51.09
381.0981,-52.04
381.1981,-54.39
381.2981,-52.32
381.3981,-50.44
381.4981,-49.02
381.5981,-48.84
381.6981,-50.62
381.7981,-51.66
381.8981,-52.88
381.9981,-52.22
382.0981,-50.15
382.1981,-49.02
382.2981,-49.12
382.3981,-52.13
382.4981,-55.14
382.5981,-53.73
382.6981,-50.81
382.7981,-49.59
382.8981,-50.06
382.9981,-49.87
383.0981,-51.94
383.1981,-53.45
383.2981,-51.38
383.3981,-49.49
383.4981,-49.59
383.5981,-48.93
383.6981,-50.44
383.7981,-53.26
383.8981,-52.98
383.9981,-51.28
384.0981,-49.78
384.1981,-50.72
384.2981,-51.09
384.3981,-52.51
384.4981,-54.67
384.5981,-53.35
384.6981,-50.34
384.7981,-48.18
384.8981,-50.72
384.9981,-51.47
385.0981,-51.94
385.1981,-53.45
385.2981,-51.57
385.3981,-49.68
385.4981,-49.68
385.5981,-50.34
385.6981,-51.09
385.7981,-53.35
385.8981,-52.69
385.9981,-49.49
386.0981,-49.12
386.1981,-49.31
386.2981,-50.53
386.3981,-53.82
386.4981,-53.82
386.5981,-52.32
386.6981,-51.28
386.7981,-50.62
386.8981,-50.53
386.9981,-51.19
