StatType:1
NumBins:1912
StartFreq:491898100
PerBin:real and imaginary coefficients
0.767, 0.982
1.055, 0.579
1.156, 0.098
1.055, -0.380
0.767, -0.775
0.341, -1.018
-0.152, -1.063
-0.628, -0.897
-1.000, -0.540
-1.196, -0.048
-1.169, 0.500
-0.910, 1.003
-0.449, 1.366
0.136, 1.512
0.744, 1.403
1.265, 1.052
1.606, 0.515
1.708, -0.114
1.556, -0.732
1.180, -1.241
0.644, -1.564
0.031, -1.658
-0.563, -1.516
-1.052, -1.162
-1.367, -0.655
-1.463, -0.071
-1.326, 0.501
-0.976, 0.975
-0.464, 1.271
0.130, 1.339
0.708, 1.155
1.168, 0.743
1.422, 0.164
1.413, -0.481
1.130, -1.078
0.617, -1.514
-0.041, -1.705
-0.730, -1.612
-1.328, -1.248
-1.737, -0.676
-1.890, 0.010
-1.771, 0.700
-1.402, 1.288
-0.847, 1.693
-0.188, 1.861
0.479, 1.776
1.060, 1.456
1.478, 0.950
1.677, 0.332
1.631, -0.310
1.347, -0.883
0.869, -1.302
0.266, -1.501
-0.366, -1.446
-0.925, -1.140
-1.311, -0.631
-1.452, -0.005
-1.319, 0.625
-0.933, 1.144
-0.364, 1.452
0.282, 1.495
